Brown University Keck/NASA Relab Spectrum LR-CMP-098/BKR1LR098
Wavelength(micron)	Reflectance
4.8919	0.31426
4.8965	0.31331
4.9011	0.31242
4.9058	0.31143
4.9104	0.31048
4.9151	0.30949
4.9197	0.30853
4.9244	0.30754
4.9291	0.30659
4.9338	0.30561
4.9385	0.30468
4.9432	0.30371
4.9479	0.30277
4.9526	0.30179
4.9574	0.30086
4.9621	0.29985
4.9669	0.29890
4.9716	0.29790
4.9764	0.29695
4.9812	0.29596
4.986	0.29500
4.9908	0.29399
4.9956	0.29301
5.0004	0.29200
5.0052	0.29102
5.01	0.28998
5.0149	0.28901
5.0198	0.28797
5.0246	0.28695
5.0295	0.28588
5.0344	0.28489
5.0393	0.28389
5.0442	0.28295
5.0491	0.28195
5.054	0.28101
5.0589	0.28004
5.0639	0.27914
5.0688	0.27818
5.0738	0.27730
5.0788	0.27638
5.0837	0.27549
5.0887	0.27454
5.0937	0.27364
5.0987	0.27269
5.1037	0.27178
5.1088	0.27078
5.1138	0.26981
5.1189	0.26878
5.1239	0.26774
5.129	0.26664
5.1341	0.26555
5.1391	0.26441
5.1443	0.26334
5.1494	0.26222
5.1545	0.26114
5.1596	0.26005
5.1647	0.25902
5.1699	0.25798
5.175	0.25699
5.1802	0.25599
5.1854	0.25505
5.1906	0.25409
5.1958	0.25321
5.201	0.25229
5.2062	0.25143
5.2115	0.25056
5.2167	0.24972
5.222	0.24883
5.2272	0.24801
5.2325	0.24714
5.2378	0.24629
5.2431	0.24539
5.2484	0.24453
5.2537	0.24364
5.259	0.24280
5.2644	0.24190
5.2697	0.24102
5.2751	0.24010
5.2805	0.23922
5.2858	0.23836
5.2912	0.23757
5.2966	0.23675
5.302	0.23602
5.3075	0.23527
5.3129	0.23462
5.3184	0.23396
5.3238	0.23337
5.3293	0.23274
5.3348	0.23217
5.3403	0.23154
5.3458	0.23092
5.3513	0.23018
5.3568	0.22940
5.3624	0.22858
5.3679	0.22780
5.3735	0.22696
5.379	0.22611
5.3846	0.22521
5.3902	0.22439
5.3958	0.22355
5.4015	0.22274
5.4071	0.22193
5.4127	0.22121
5.4184	0.22052
5.4241	0.21988
5.4297	0.21919
5.4354	0.21870
5.4411	0.21822
5.4469	0.21779
5.4526	0.21738
5.4583	0.21713
5.4641	0.21693
5.4698	0.21673
5.4756	0.21659
5.4814	0.21656
5.4872	0.21648
5.493	0.21653
5.4988	0.21653
5.5047	0.21656
5.5105	0.21656
5.5164	0.21665
5.5223	0.21670
5.5281	0.21682
5.534	0.21683
5.54	0.21689
5.5459	0.21690
5.5518	0.21692
5.5578	0.21676
5.5637	0.21662
5.5697	0.21636
5.5757	0.21614
5.5817	0.21572
5.5877	0.21527
5.5937	0.21476
5.5998	0.21427
5.6058	0.21366
5.6119	0.21310
5.618	0.21246
5.6241	0.21184
5.6302	0.21115
5.6363	0.21057
5.6424	0.20990
5.6486	0.20922
5.6547	0.20855
5.6609	0.20794
5.6671	0.20731
5.6733	0.20685
5.6795	0.20628
5.6857	0.20578
5.692	0.20523
5.6982	0.20473
5.7045	0.20423
5.7108	0.20377
5.7171	0.20309
5.7234	0.20247
5.7297	0.20176
5.736	0.20113
5.7424	0.20041
5.7488	0.19970
5.7551	0.19878
5.7615	0.19810
5.768	0.19716
5.7744	0.19610
5.7808	0.19505
5.7873	0.19404
5.7937	0.19290
5.8002	0.19183
5.8067	0.19064
5.8132	0.18955
5.8197	0.18840
5.8263	0.18713
5.8328	0.18575
5.8394	0.18447
5.846	0.18312
5.8526	0.18187
5.8592	0.18057
5.8658	0.17927
5.8725	0.17801
5.8791	0.17692
5.8858	0.17540
5.8925	0.17420
5.8992	0.17281
5.9059	0.17143
5.9126	0.17018
5.9194	0.16898
5.9262	0.16773
5.9329	0.16663
5.9397	0.16522
5.9465	0.16385
5.9534	0.16252
5.9602	0.16131
5.9671	0.16008
5.974	0.15879
5.9808	0.15757
5.9878	0.15648
5.9947	0.15528
6.0016	0.15426
6.0086	0.15337
6.0155	0.15257
6.0225	0.15178
6.0295	0.15118
6.0365	0.15071
6.0436	0.15055
6.0506	0.15028
6.0577	0.14989
6.0648	0.14974
6.0719	0.14973
6.079	0.14960
6.0861	0.14951
6.0933	0.14943
6.1005	0.14938
6.1076	0.14932
6.1149	0.14923
6.1221	0.14896
6.1293	0.14875
6.1365	0.14856
6.1438	0.14839
6.1511	0.14820
6.1584	0.14807
6.1657	0.14790
6.1731	0.14779
6.1804	0.14772
6.1878	0.14761
6.1952	0.14740
6.2026	0.14732
6.21	0.14721
6.2175	0.14711
6.225	0.14699
6.2324	0.14692
6.2399	0.14680
6.2475	0.14670
6.255	0.14658
6.2625	0.14648
6.2701	0.14630
6.2777	0.14615
6.2853	0.14601
6.293	0.14585
6.3006	0.14567
6.3083	0.14556
6.3159	0.14542
6.3236	0.14536
6.3314	0.14536
6.3391	0.14548
6.3469	0.14554
6.3546	0.14556
6.3624	0.14566
6.3703	0.14582
6.3781	0.14589
6.3859	0.14601
6.3938	0.14610
6.4017	0.14618
6.4096	0.14629
6.4176	0.14621
6.4255	0.14589
6.4335	0.14569
6.4415	0.14541
6.4495	0.14511
6.4575	0.14479
6.4656	0.14447
6.4736	0.14414
6.4817	0.14386
6.4898	0.14359
6.498	0.14330
6.5061	0.14293
6.5143	0.14270
6.5225	0.14239
6.5307	0.14204
6.539	0.14176
6.5472	0.14151
6.5555	0.14121
6.5638	0.14093
6.5721	0.14064
6.5804	0.14024
6.5888	0.13987
6.5972	0.13955
6.6056	0.13920
6.614	0.13891
6.6225	0.13860
6.6309	0.13839
6.6394	0.13815
6.6479	0.13789
6.6565	0.13772
6.665	0.13767
6.6736	0.13761
6.6822	0.13759
6.6908	0.13747
6.6995	0.13737
6.7081	0.13725
6.7168	0.13708
6.7255	0.13681
6.7343	0.13651
6.743	0.13617
6.7518	0.13583
6.7606	0.13539
6.7694	0.13496
6.7783	0.13443
6.7871	0.13388
6.796	0.13320
6.805	0.13260
6.8139	0.13212
6.8229	0.13171
6.8319	0.13122
6.8409	0.13079
6.8499	0.13045
6.859	0.13019
6.868	0.12978
6.8772	0.12932
6.8863	0.12894
6.8955	0.12865
6.9046	0.12834
6.9138	0.12796
6.9231	0.12751
6.9323	0.12711
6.9416	0.12665
6.9509	0.12622
6.9602	0.12573
6.9696	0.12513
6.979	0.12453
6.9884	0.12396
6.9978	0.12334
7.0073	0.12274
7.0168	0.12210
7.0263	0.12145
7.0358	0.12077
7.0454	0.12009
7.0549	0.11931
7.0645	0.11862
7.0742	0.11786
7.0839	0.11713
7.0935	0.11641
7.1033	0.11573
7.113	0.11503
7.1228	0.11432
7.1326	0.11354
7.1424	0.11284
7.1522	0.11206
7.1621	0.11126
7.172	0.11037
7.182	0.10948
7.1919	0.10856
7.2019	0.10763
7.2119	0.10662
7.222	0.10565
7.232	0.10463
7.2421	0.10365
7.2523	0.10267
7.2624	0.10176
7.2726	0.10075
7.2828	0.09968
7.2931	0.09865
7.3033	0.09771
7.3136	0.09663
7.324	0.09563
7.3343	0.09461
7.3447	0.09351
7.3551	0.09235
7.3656	0.09122
7.3761	0.09003
7.3866	0.08887
7.3971	0.08761
7.4077	0.08641
7.4183	0.08516
7.4289	0.08394
7.4396	0.08265
7.4502	0.08139
7.461	0.08008
7.4717	0.07881
7.4825	0.07751
7.4933	0.07631
7.5042	0.07501
7.515	0.07376
7.5259	0.07248
7.5369	0.07121
7.5479	0.06987
7.5589	0.06856
7.5699	0.06717
7.581	0.06586
7.592	0.06451
7.6032	0.06321
7.6144	0.06183
7.6255	0.06052
7.6368	0.05916
7.648	0.05781
7.6593	0.05640
7.6707	0.05503
7.682	0.05358
7.6934	0.05219
7.7049	0.05070
7.7163	0.04926
7.7278	0.04773
7.7394	0.04626
7.7509	0.04474
7.7625	0.04330
7.7742	0.04180
7.7858	0.04036
7.7975	0.03883
7.8093	0.03741
7.8211	0.03594
7.8329	0.03453
7.8447	0.03307
7.8566	0.03173
7.8685	0.03031
7.8805	0.02892
7.8925	0.02753
7.9045	0.02623
7.9166	0.02487
7.9287	0.02363
7.9408	0.02237
7.953	0.02121
7.9652	0.02006
7.9775	0.01901
7.9898	0.01789
8.0021	0.01695
8.0145	0.01603
8.0269	0.01522
8.0393	0.01438
8.0518	0.01364
8.0643	0.01294
8.0769	0.01239
8.0895	0.01179
8.1021	0.01134
8.1148	0.01088
8.1275	0.01054
8.1403	0.01024
8.1531	0.01010
8.1659	0.00993
8.1788	0.00990
8.1917	0.00986
8.2047	0.01004
8.2177	0.01019
8.2307	0.01049
8.2438	0.01082
8.257	0.01134
8.2701	0.01187
8.2833	0.01257
8.2966	0.01328
8.3099	0.01408
8.3232	0.01482
8.3366	0.01571
8.35	0.01650
8.3635	0.01734
8.377	0.01815
8.3905	0.01901
8.4042	0.01977
8.4178	0.02060
8.4315	0.02142
8.4452	0.02225
8.459	0.02287
8.4728	0.02352
8.4867	0.02405
8.5006	0.02457
8.5145	0.02499
8.5285	0.02548
8.5426	0.02594
8.5567	0.02639
8.5708	0.02678
8.585	0.02722
8.5993	0.02753
8.6135	0.02789
8.6279	0.02818
8.6423	0.02850
8.6567	0.02874
8.6712	0.02897
8.6857	0.02913
8.7003	0.02936
8.7149	0.02952
8.7295	0.02970
8.7443	0.02983
8.759	0.02996
8.7739	0.03001
8.7887	0.03012
8.8037	0.03010
8.8186	0.03007
8.8337	0.03001
8.8487	0.03007
8.8638	0.03006
8.879	0.03018
8.8943	0.03022
8.9095	0.03025
8.9249	0.03025
8.9403	0.03028
8.9557	0.03027
8.9712	0.03038
8.9868	0.03043
9.0023	0.03047
9.018	0.03045
9.0337	0.03048
9.0495	0.03041
9.0653	0.03037
9.0812	0.03025
9.0971	0.03016
9.1131	0.02998
9.1291	0.02978
9.1452	0.02950
9.1614	0.02926
9.1776	0.02900
9.1939	0.02886
9.2102	0.02871
9.2266	0.02863
9.243	0.02860
9.2595	0.02873
9.2761	0.02872
9.2927	0.02875
9.3094	0.02878
9.3262	0.02885
9.343	0.02887
9.3598	0.02899
9.3768	0.02915
9.3938	0.02933
9.4108	0.02943
9.4279	0.02964
9.4451	0.02988
9.4623	0.03023
9.4796	0.03060
9.497	0.03103
9.5144	0.03143
9.5319	0.03188
9.5494	0.03236
9.567	0.03290
9.5847	0.03335
9.6025	0.03379
9.6203	0.03413
9.6382	0.03444
9.6561	0.03467
9.6742	0.03492
9.6922	0.03509
9.7104	0.03525
9.7286	0.03532
9.7469	0.03541
9.7652	0.03548
9.7837	0.03555
9.8022	0.03551
9.8207	0.03548
9.8394	0.03538
9.8581	0.03528
9.8768	0.03519
9.8957	0.03520
9.9146	0.03525
9.9336	0.03534
9.9527	0.03549
9.9718	0.03578
9.991	0.03600
10.0103	0.03624
10.0297	0.03649
10.0491	0.03683
10.0686	0.03710
10.0882	0.03743
10.1079	0.03774
10.1276	0.03804
10.1475	0.03827
10.1673	0.03849
10.1873	0.03862
10.2074	0.03887
10.2275	0.03922
10.2477	0.03974
10.268	0.04033
10.2884	0.04105
10.3088	0.04179
10.3294	0.04248
10.35	0.04306
10.3707	0.04365
10.3915	0.04426
10.4123	0.04493
10.4333	0.04547
10.4543	0.04589
10.4754	0.04625
10.4967	0.04664
10.5179	0.04704
10.5393	0.04745
10.5608	0.04768
10.5823	0.04789
10.604	0.04807
10.6257	0.04829
10.6475	0.04839
10.6694	0.04845
10.6914	0.04846
10.7135	0.04857
10.7357	0.04866
10.758	0.04867
10.7803	0.04856
10.8028	0.04839
10.8254	0.04808
10.848	0.04767
10.8708	0.04718
10.8936	0.04682
10.9165	0.04645
10.9395	0.04614
10.9627	0.04576
10.9859	0.04535
11.0092	0.04492
11.0327	0.04460
11.0562	0.04421
11.0798	0.04389
11.1035	0.04355
11.1274	0.04317
11.1513	0.04271
11.1753	0.04232
11.1995	0.04184
11.2237	0.04136
11.248	0.04086
11.2725	0.04036
11.2971	0.03979
11.3217	0.03918
11.3465	0.03861
11.3714	0.03815
11.3964	0.03760
11.4215	0.03709
11.4467	0.03660
11.472	0.03620
11.4975	0.03574
11.523	0.03535
11.5487	0.03489
11.5744	0.03449
11.6003	0.03410
11.6263	0.03378
11.6525	0.03348
11.6787	0.03320
11.7051	0.03284
11.7316	0.03255
11.7582	0.03231
11.7849	0.03210
11.8117	0.03182
11.8387	0.03165
11.8658	0.03151
11.893	0.03135
11.9203	0.03118
11.9478	0.03114
11.9754	0.03109
12.0031	0.03103
12.031	0.03089
12.059	0.03082
12.0871	0.03073
12.1153	0.03062
12.1437	0.03051
12.1722	0.03044
12.2008	0.03030
12.2296	0.03024
12.2585	0.03010
12.2876	0.02995
12.3168	0.02965
12.3461	0.02936
12.3755	0.02909
12.4052	0.02881
12.4349	0.02837
12.4648	0.02793
12.4948	0.02741
12.525	0.02691
12.5553	0.02642
12.5858	0.02601
12.6164	0.02548
12.6472	0.02487
12.6781	0.02420
12.7092	0.02354
12.7404	0.02287
12.7718	0.02231
12.8033	0.02167
12.835	0.02121
12.8669	0.02091
12.8989	0.02076
12.9311	0.02069
12.9634	0.02079
12.9959	0.02080
13.0285	0.02073
13.0613	0.02064
13.0943	0.02072
13.1275	0.02096
13.1608	0.02125
13.1943	0.02136
13.228	0.02138
13.2618	0.02136
13.2958	0.02131
13.33	0.02117
13.3643	0.02091
13.3988	0.02060
13.4336	0.02038
13.4685	0.02019
13.5035	0.02004
13.5388	0.01974
13.5742	0.01958
13.6099	0.01961
13.6457	0.01976
13.6817	0.01986
13.7179	0.02000
13.7543	0.02025
13.7908	0.02042
13.8276	0.02039
13.8646	0.02039
13.9018	0.02024
13.9392	0.02019
13.9767	0.02015
14.0145	0.02002
14.0525	0.01976
14.0907	0.01948
14.129	0.01930
14.1676	0.01916
14.2065	0.01885
14.2455	0.01869
14.2847	0.01862
14.3242	0.01849
14.3639	0.01829
14.4038	0.01813
14.4439	0.01800
14.4843	0.01799
14.5248	0.01795
14.5656	0.01796
14.6067	0.01790
14.6479	0.01788
14.6894	0.01790
14.7312	0.01779
14.7731	0.01767
14.8153	0.01769
14.8578	0.01770
14.9005	0.01787
14.9434	0.01800
14.9866	0.01814
15.03	0.01828
15.0737	0.01838
15.1177	0.01832
15.1619	0.01828
15.2063	0.01824
15.2511	0.01839
15.2961	0.01854
15.3413	0.01880
15.3868	0.01934
15.4326	0.02012
15.4787	0.02078
15.525	0.02146
15.5717	0.02206
15.6186	0.02255
15.6658	0.02301
15.7132	0.02368
15.761	0.02418
15.809	0.02464
15.8574	0.02503
15.906	0.02543
15.955	0.02561
16.0042	0.02576
16.0538	0.02598
16.1036	0.02611
16.1538	0.02583
16.2043	0.02536
16.2551	0.02498
16.3062	0.02496
16.3576	0.02526
16.4094	0.02561
16.4615	0.02602
16.5139	0.02654
16.5667	0.02708
16.6198	0.02753
16.6732	0.02773
16.727	0.02781
16.7811	0.02796
16.8356	0.02846
16.8905	0.02921
16.9457	0.02989
17.0012	0.02997
17.0572	0.02998
17.1134	0.03008
17.1701	0.03003
17.2272	0.02966
17.2846	0.02932
17.3424	0.02897
17.4006	0.02884
17.4592	0.02890
17.5182	0.02908
17.5775	0.02966
17.6373	0.03015
17.6975	0.03006
17.7581	0.02985
17.8192	0.02955
17.8806	0.02912
17.9425	0.02878
18.0048	0.02869
18.0675	0.02876
18.1307	0.02902
18.1943	0.02921
18.2584	0.02978
18.3229	0.03069
18.3879	0.03194
18.4533	0.03287
18.5192	0.03305
18.5856	0.03299
18.6524	0.03286
18.7198	0.03243
18.7876	0.03184
18.8559	0.03127
18.9247	0.03107
18.9941	0.03047
19.0639	0.02999
19.1342	0.03017
19.2051	0.03025
19.2765	0.03019
19.3484	0.02993
19.4209	0.02974
19.4939	0.02977
19.5675	0.02989
19.6416	0.02990
19.7163	0.02966
19.7915	0.02943
19.8673	0.02943
19.9438	0.02924
20.0208	0.02883
20.0984	0.02851
20.1766	0.02827
20.2554	0.02796
20.3348	0.02770
20.4149	0.02811
20.4956	0.02865
20.5769	0.02888
20.6589	0.02912
20.7415	0.02924
20.8248	0.02889
20.9088	0.02873
20.9934	0.02868
21.0788	0.02869
21.1648	0.02869
21.2516	0.02878
21.339	0.02905
21.4272	0.02909
21.5161	0.02899
21.6058	0.02903
21.6962	0.02841
21.7873	0.02831
21.8793	0.02818
21.972	0.02736
22.0655	0.02681
22.1597	0.02647
22.2548	0.02668
22.3508	0.02695
22.4475	0.02680
22.5451	0.02653
22.6436	0.02643
22.7429	0.02655
22.8431	0.02680
22.9442	0.02737
23.0462	0.02815
23.149	0.02923
23.2528	0.03059
23.3576	0.03133
23.4633	0.03177
23.5699	0.03221
23.6775	0.03285
23.7861	0.03348
23.8958	0.03261
24.0064	0.03185
24.118	0.03176
24.2307	0.03280
24.3445	0.03385
24.4594	0.03442
24.5753	0.03531
24.6923	0.03619
24.8104	0.03582
24.9297	0.03427
25.0502	0.03452
