Brown University Keck/NASA Relab Spectrum LR-CMP-023/LALR23
Wavelength(micron)	Reflectance
4.7824	0.17026
4.7868	0.17002
4.7913	0.16972
4.7957	0.16941
4.8001	0.16911
4.8046	0.16888
4.809	0.16862
4.8135	0.16829
4.818	0.16796
4.8225	0.16765
4.8269	0.16732
4.8314	0.16701
4.8359	0.16669
4.8405	0.16637
4.845	0.16602
4.8495	0.16571
4.8541	0.16536
4.8586	0.16499
4.8632	0.16462
4.8677	0.16430
4.8723	0.16397
4.8769	0.16361
4.8815	0.16326
4.8861	0.16289
4.8907	0.16250
4.8953	0.16211
4.8999	0.16175
4.9046	0.16142
4.9092	0.16102
4.9139	0.16061
4.9185	0.16019
4.9232	0.15984
4.9279	0.15942
4.9326	0.15897
4.9373	0.15855
4.942	0.15810
4.9467	0.15770
4.9514	0.15732
4.9562	0.15691
4.9609	0.15652
4.9656	0.15616
4.9704	0.15577
4.9752	0.15538
4.98	0.15498
4.9847	0.15456
4.9895	0.15418
4.9943	0.15381
4.9992	0.15349
5.004	0.15311
5.0088	0.15271
5.0137	0.15234
5.0185	0.15199
5.0234	0.15163
5.0283	0.15129
5.0331	0.15095
5.038	0.15060
5.0429	0.15022
5.0478	0.14981
5.0528	0.14943
5.0577	0.14907
5.0626	0.14873
5.0676	0.14844
5.0725	0.14815
5.0775	0.14785
5.0825	0.14751
5.0875	0.14719
5.0925	0.14692
5.0975	0.14667
5.1025	0.14640
5.1075	0.14614
5.1126	0.14585
5.1176	0.14559
5.1227	0.14531
5.1277	0.14504
5.1328	0.14478
5.1379	0.14451
5.143	0.14423
5.1481	0.14392
5.1532	0.14364
5.1583	0.14340
5.1635	0.14314
5.1686	0.14285
5.1738	0.14257
5.179	0.14232
5.1841	0.14204
5.1893	0.14175
5.1945	0.14143
5.1997	0.14117
5.205	0.14095
5.2102	0.14070
5.2154	0.14045
5.2207	0.14021
5.2259	0.13988
5.2312	0.13960
5.2365	0.13936
5.2418	0.13909
5.2471	0.13879
5.2524	0.13850
5.2577	0.13820
5.2631	0.13798
5.2684	0.13776
5.2738	0.13754
5.2792	0.13731
5.2845	0.13710
5.2899	0.13691
5.2953	0.13684
5.3008	0.13677
5.3062	0.13667
5.3116	0.13656
5.3171	0.13646
5.3225	0.13644
5.328	0.13648
5.3335	0.13649
5.339	0.13652
5.3445	0.13657
5.35	0.13665
5.3555	0.13671
5.361	0.13675
5.3666	0.13681
5.3722	0.13696
5.3777	0.13709
5.3833	0.13722
5.3889	0.13732
5.3945	0.13742
5.4001	0.13751
5.4058	0.13757
5.4114	0.13760
5.4171	0.13768
5.4227	0.13775
5.4284	0.13786
5.4341	0.13790
5.4398	0.13790
5.4455	0.13797
5.4512	0.13803
5.457	0.13811
5.4627	0.13818
5.4685	0.13828
5.4743	0.13835
5.4801	0.13836
5.4859	0.13851
5.4917	0.13866
5.4975	0.13873
5.5033	0.13882
5.5092	0.13896
5.515	0.13900
5.5209	0.13903
5.5268	0.13906
5.5327	0.13915
5.5386	0.13919
5.5445	0.13909
5.5505	0.13903
5.5564	0.13902
5.5624	0.13893
5.5684	0.13884
5.5743	0.13874
5.5803	0.13865
5.5864	0.13853
5.5924	0.13829
5.5984	0.13800
5.6045	0.13771
5.6105	0.13747
5.6166	0.13723
5.6227	0.13700
5.6288	0.13672
5.6349	0.13647
5.6411	0.13626
5.6472	0.13607
5.6534	0.13590
5.6595	0.13571
5.6657	0.13554
5.6719	0.13536
5.6781	0.13525
5.6844	0.13520
5.6906	0.13512
5.6969	0.13506
5.7031	0.13503
5.7094	0.13500
5.7157	0.13503
5.722	0.13502
5.7283	0.13494
5.7347	0.13481
5.741	0.13473
5.7474	0.13462
5.7538	0.13447
5.7601	0.13422
5.7666	0.13397
5.773	0.13381
5.7794	0.13358
5.7859	0.13322
5.7923	0.13293
5.7988	0.13264
5.8053	0.13229
5.8118	0.13191
5.8183	0.13152
5.8249	0.13120
5.8314	0.13096
5.838	0.13062
5.8446	0.13028
5.8512	0.12990
5.8578	0.12956
5.8644	0.12922
5.871	0.12882
5.8777	0.12838
5.8844	0.12805
5.8911	0.12776
5.8978	0.12728
5.9045	0.12688
5.9112	0.12638
5.918	0.12585
5.9247	0.12538
5.9315	0.12490
5.9383	0.12447
5.9451	0.12406
5.9519	0.12354
5.9588	0.12300
5.9656	0.12251
5.9725	0.12208
5.9794	0.12165
5.9863	0.12115
5.9932	0.12068
6.0002	0.12025
6.0071	0.11983
6.0141	0.11946
6.0211	0.11919
6.0281	0.11894
6.0351	0.11871
6.0421	0.11851
6.0492	0.11835
6.0562	0.11840
6.0633	0.11837
6.0704	0.11817
6.0775	0.11806
6.0847	0.11802
6.0918	0.11794
6.099	0.11782
6.1062	0.11775
6.1134	0.11768
6.1206	0.11769
6.1278	0.11756
6.1351	0.11739
6.1423	0.11728
6.1496	0.11721
6.1569	0.11710
6.1643	0.11695
6.1716	0.11685
6.1789	0.11672
6.1863	0.11662
6.1937	0.11655
6.2011	0.11638
6.2085	0.11624
6.216	0.11615
6.2235	0.11604
6.2309	0.11595
6.2384	0.11589
6.2459	0.11583
6.2535	0.11580
6.261	0.11580
6.2686	0.11581
6.2762	0.11583
6.2838	0.11584
6.2914	0.11585
6.2991	0.11588
6.3067	0.11591
6.3144	0.11596
6.3221	0.11602
6.3298	0.11607
6.3376	0.11608
6.3453	0.11616
6.3531	0.11632
6.3609	0.11635
6.3687	0.11632
6.3765	0.11636
6.3844	0.11643
6.3923	0.11640
6.4002	0.11645
6.4081	0.11650
6.416	0.11659
6.424	0.11674
6.4319	0.11670
6.4399	0.11659
6.4479	0.11652
6.456	0.11647
6.464	0.11648
6.4721	0.11639
6.4802	0.11629
6.4883	0.11626
6.4964	0.11630
6.5046	0.11635
6.5127	0.11627
6.5209	0.11619
6.5291	0.11623
6.5374	0.11623
6.5456	0.11615
6.5539	0.11609
6.5622	0.11614
6.5705	0.11619
6.5789	0.11626
6.5872	0.11628
6.5956	0.11624
6.604	0.11628
6.6124	0.11630
6.6209	0.11629
6.6293	0.11625
6.6378	0.11627
6.6463	0.11633
6.6549	0.11628
6.6634	0.11623
6.672	0.11625
6.6806	0.11630
6.6892	0.11640
6.6978	0.11642
6.7065	0.11641
6.7152	0.11648
6.7239	0.11654
6.7326	0.11659
6.7414	0.11658
6.7502	0.11661
6.759	0.11670
6.7678	0.11668
6.7766	0.11659
6.7855	0.11649
6.7944	0.11646
6.8033	0.11635
6.8123	0.11614
6.8212	0.11596
6.8302	0.11581
6.8392	0.11564
6.8483	0.11541
6.8573	0.11522
6.8664	0.11515
6.8755	0.11504
6.8846	0.11475
6.8938	0.11450
6.903	0.11428
6.9122	0.11406
6.9214	0.11381
6.9307	0.11351
6.9399	0.11323
6.9492	0.11292
6.9586	0.11258
6.9679	0.11228
6.9773	0.11195
6.9867	0.11158
6.9961	0.11119
7.0056	0.11076
7.0151	0.11031
7.0246	0.10995
7.0341	0.10964
7.0437	0.10933
7.0532	0.10903
7.0629	0.10865
7.0725	0.10827
7.0822	0.10787
7.0918	0.10750
7.1016	0.10706
7.1113	0.10663
7.1211	0.10626
7.1309	0.10585
7.1407	0.10542
7.1505	0.10503
7.1604	0.10466
7.1703	0.10424
7.1802	0.10381
7.1902	0.10338
7.2002	0.10294
7.2102	0.10252
7.2202	0.10208
7.2303	0.10156
7.2404	0.10101
7.2505	0.10050
7.2607	0.10002
7.2709	0.09951
7.2811	0.09900
7.2913	0.09848
7.3016	0.09794
7.3119	0.09742
7.3222	0.09688
7.3326	0.09631
7.343	0.09573
7.3534	0.09518
7.3638	0.09454
7.3743	0.09382
7.3848	0.09314
7.3953	0.09248
7.4059	0.09182
7.4165	0.09118
7.4271	0.09049
7.4378	0.08981
7.4485	0.08910
7.4592	0.08838
7.4699	0.08762
7.4807	0.08688
7.4915	0.08613
7.5024	0.08536
7.5132	0.08454
7.5241	0.08377
7.5351	0.08303
7.546	0.08226
7.557	0.08145
7.5681	0.08065
7.5791	0.07983
7.5902	0.07905
7.6014	0.07821
7.6125	0.07740
7.6237	0.07658
7.635	0.07576
7.6462	0.07491
7.6575	0.07403
7.6688	0.07312
7.6802	0.07222
7.6916	0.07130
7.703	0.07033
7.7145	0.06938
7.726	0.06846
7.7375	0.06750
7.7491	0.06651
7.7607	0.06546
7.7723	0.06442
7.784	0.06337
7.7957	0.06229
7.8074	0.06120
7.8192	0.06014
7.831	0.05907
7.8429	0.05791
7.8548	0.05676
7.8667	0.05565
7.8786	0.05449
7.8906	0.05333
7.9026	0.05215
7.9147	0.05093
7.9268	0.04962
7.939	0.04836
7.9511	0.04706
7.9633	0.04578
7.9756	0.04453
7.9879	0.04326
8.0002	0.04195
8.0126	0.04070
8.025	0.03939
8.0374	0.03812
8.0499	0.03686
8.0624	0.03565
8.075	0.03442
8.0876	0.03329
8.1002	0.03219
8.1129	0.03115
8.1256	0.03013
8.1384	0.02913
8.1512	0.02820
8.164	0.02738
8.1769	0.02653
8.1898	0.02578
8.2027	0.02506
8.2157	0.02438
8.2288	0.02380
8.2419	0.02325
8.255	0.02272
8.2682	0.02223
8.2814	0.02181
8.2946	0.02150
8.3079	0.02119
8.3212	0.02091
8.3346	0.02065
8.348	0.02043
8.3615	0.02021
8.375	0.02007
8.3886	0.01994
8.4022	0.01987
8.4158	0.01986
8.4295	0.01987
8.4432	0.01990
8.457	0.02000
8.4708	0.02011
8.4847	0.02022
8.4986	0.02034
8.5125	0.02044
8.5265	0.02052
8.5406	0.02066
8.5547	0.02082
8.5688	0.02098
8.583	0.02115
8.5972	0.02138
8.6115	0.02157
8.6258	0.02180
8.6402	0.02207
8.6546	0.02241
8.6691	0.02275
8.6836	0.02311
8.6982	0.02349
8.7128	0.02396
8.7275	0.02448
8.7422	0.02505
8.757	0.02560
8.7718	0.02619
8.7867	0.02681
8.8016	0.02749
8.8166	0.02818
8.8316	0.02887
8.8466	0.02949
8.8618	0.03014
8.8769	0.03078
8.8922	0.03141
8.9074	0.03213
8.9228	0.03281
8.9382	0.03341
8.9536	0.03399
8.9691	0.03461
8.9846	0.03516
9.0002	0.03569
9.0159	0.03621
9.0316	0.03659
9.0474	0.03698
9.0632	0.03735
9.079	0.03771
9.095	0.03796
9.111	0.03815
9.127	0.03831
9.1431	0.03848
9.1593	0.03858
9.1755	0.03863
9.1917	0.03870
9.2081	0.03885
9.2244	0.03894
9.2409	0.03904
9.2574	0.03914
9.2739	0.03921
9.2906	0.03933
9.3072	0.03943
9.324	0.03948
9.3408	0.03955
9.3576	0.03959
9.3746	0.03958
9.3915	0.03958
9.4086	0.03961
9.4257	0.03962
9.4429	0.03964
9.4601	0.03966
9.4774	0.03967
9.4948	0.03974
9.5122	0.03980
9.5297	0.03986
9.5472	0.03998
9.5648	0.04008
9.5825	0.04017
9.6003	0.04021
9.6181	0.04026
9.6359	0.04037
9.6539	0.04048
9.6719	0.04053
9.69	0.04060
9.7081	0.04074
9.7263	0.04083
9.7446	0.04093
9.763	0.04105
9.7814	0.04108
9.7999	0.04117
9.8184	0.04126
9.8371	0.04141
9.8558	0.04156
9.8745	0.04166
9.8934	0.04167
9.9123	0.04171
9.9313	0.04180
9.9504	0.04186
9.9695	0.04193
9.9887	0.04204
10.008	0.04213
10.0273	0.04213
10.0468	0.04212
10.0663	0.04220
10.0859	0.04225
10.1055	0.04222
10.1253	0.04222
10.1451	0.04228
10.165	0.04226
10.1849	0.04222
10.205	0.04224
10.2251	0.04236
10.2453	0.04254
10.2656	0.04281
10.286	0.04308
10.3064	0.04344
10.327	0.04385
10.3476	0.04430
10.3683	0.04470
10.389	0.04510
10.4099	0.04540
10.4309	0.04568
10.4519	0.04587
10.473	0.04602
10.4942	0.04616
10.5155	0.04623
10.5369	0.04622
10.5583	0.04629
10.5799	0.04646
10.6015	0.04667
10.6232	0.04689
10.645	0.04708
10.6669	0.04721
10.6889	0.04730
10.711	0.04743
10.7332	0.04759
10.7555	0.04771
10.7778	0.04777
10.8003	0.04777
10.8228	0.04776
10.8455	0.04775
10.8682	0.04767
10.891	0.04751
10.914	0.04735
10.937	0.04715
10.9601	0.04693
10.9833	0.04672
11.0067	0.04656
11.0301	0.04640
11.0536	0.04620
11.0772	0.04597
11.1009	0.04577
11.1248	0.04563
11.1487	0.04558
11.1727	0.04552
11.1968	0.04538
11.2211	0.04526
11.2454	0.04514
11.2699	0.04500
11.2944	0.04485
11.3191	0.04468
11.3438	0.04448
11.3687	0.04414
11.3937	0.04379
11.4188	0.04355
11.444	0.04322
11.4693	0.04277
11.4948	0.04236
11.5203	0.04195
11.546	0.04156
11.5717	0.04112
11.5976	0.04061
11.6236	0.04005
11.6497	0.03948
11.676	0.03890
11.7023	0.03833
11.7288	0.03780
11.7554	0.03735
11.7821	0.03691
11.809	0.03648
11.8359	0.03602
11.863	0.03554
11.8902	0.03503
11.9176	0.03469
11.945	0.03438
11.9726	0.03408
12.0003	0.03378
12.0282	0.03355
12.0561	0.03337
12.0842	0.03316
12.1125	0.03288
12.1408	0.03265
12.1693	0.03235
12.198	0.03210
12.2267	0.03190
12.2556	0.03164
12.2847	0.03127
12.3139	0.03096
12.3432	0.03075
12.3726	0.03045
12.4022	0.03005
12.432	0.02976
12.4619	0.02947
12.4919	0.02919
12.5221	0.02881
12.5524	0.02855
12.5829	0.02827
12.6135	0.02795
12.6442	0.02767
12.6751	0.02736
12.7062	0.02711
12.7374	0.02694
12.7688	0.02673
12.8003	0.02646
12.832	0.02615
12.8639	0.02596
12.8959	0.02586
12.928	0.02578
12.9603	0.02570
12.9928	0.02567
13.0255	0.02564
13.0583	0.02553
13.0913	0.02549
13.1244	0.02553
13.1577	0.02556
13.1912	0.02555
13.2248	0.02560
13.2587	0.02568
13.2927	0.02567
13.3268	0.02572
13.3612	0.02580
13.3957	0.02584
13.4304	0.02581
13.4653	0.02582
13.5004	0.02583
13.5356	0.02582
13.571	0.02583
13.6067	0.02593
13.6425	0.02594
13.6785	0.02600
13.7146	0.02613
13.751	0.02627
13.7876	0.02646
13.8244	0.02663
13.8613	0.02669
13.8985	0.02676
13.9358	0.02678
13.9734	0.02689
14.0112	0.02698
14.0491	0.02690
14.0873	0.02669
14.1257	0.02662
14.1643	0.02660
14.2031	0.02650
14.2421	0.02639
14.2814	0.02634
14.3208	0.02624
14.3605	0.02616
14.4004	0.02607
14.4405	0.02589
14.4808	0.02576
14.5214	0.02578
14.5622	0.02571
14.6032	0.02559
14.6444	0.02549
14.6859	0.02543
14.7277	0.02527
14.7696	0.02505
14.8118	0.02496
14.8543	0.02506
14.8969	0.02503
14.9399	0.02501
14.983	0.02511
15.0265	0.02511
15.0702	0.02491
15.1141	0.02486
15.1583	0.02486
15.2027	0.02488
15.2475	0.02486
15.2924	0.02479
15.3377	0.02484
15.3832	0.02502
15.429	0.02522
15.475	0.02545
15.5214	0.02581
15.568	0.02628
15.6149	0.02667
15.662	0.02708
15.7095	0.02749
15.7572	0.02785
15.8053	0.02815
15.8536	0.02844
15.9023	0.02872
15.9512	0.02902
16.0004	0.02921
16.05	0.02927
16.0998	0.02936
16.15	0.02951
16.2004	0.02964
16.2512	0.02979
16.3023	0.02987
16.3537	0.03012
16.4055	0.03042
16.4576	0.03072
16.51	0.03101
16.5627	0.03142
16.6158	0.03182
16.6692	0.03227
16.723	0.03273
16.7771	0.03314
16.8316	0.03352
16.8864	0.03408
16.9416	0.03467
16.9972	0.03522
17.0531	0.03565
17.1094	0.03603
17.166	0.03646
17.223	0.03695
17.2805	0.03753
17.3382	0.03801
17.3964	0.03857
17.455	0.03921
17.514	0.03979
17.5733	0.04047
17.6331	0.04121
17.6933	0.04187
17.7539	0.04228
17.8149	0.04274
17.8763	0.04315
17.9382	0.04359
18.0005	0.04410
18.0632	0.04439
18.1263	0.04487
18.1899	0.04563
18.254	0.04637
18.3185	0.04714
18.3835	0.04782
18.4489	0.04842
18.5148	0.04915
18.5811	0.04987
18.648	0.05029
18.7153	0.05061
18.7831	0.05078
18.8514	0.05102
18.9202	0.05118
18.9895	0.05137
19.0593	0.05165
19.1297	0.05191
19.2005	0.05231
19.2719	0.05268
19.3438	0.05289
19.4162	0.05308
19.4892	0.05331
19.5628	0.05368
19.6369	0.05398
19.7115	0.05379
19.7868	0.05349
19.8626	0.05368
19.939	0.05361
20.016	0.05336
20.0935	0.05324
20.1717	0.05291
20.2505	0.05237
20.3299	0.05242
20.41	0.05242
20.4907	0.05227
20.572	0.05219
20.6539	0.05233
20.7365	0.05230
20.8198	0.05203
20.9038	0.05156
20.9884	0.05142
21.0737	0.05150
21.1597	0.05146
21.2465	0.05108
21.3339	0.05050
21.422	0.05027
21.5109	0.05033
21.6006	0.04985
21.6909	0.04946
21.7821	0.04908
21.874	0.04843
21.9667	0.04790
22.0601	0.04766
22.1544	0.04731
22.2495	0.04726
22.3454	0.04703
22.4421	0.04652
22.5397	0.04631
22.6381	0.04621
22.7374	0.04594
22.8376	0.04591
22.9387	0.04613
23.0406	0.04661
23.1435	0.04656
23.2472	0.04638
23.352	0.04724
23.4576	0.04778
23.5643	0.04835
23.6718	0.04868
23.7804	0.04828
23.89	0.04806
24.0006	0.04848
24.1123	0.04849
24.2249	0.04874
24.3387	0.04987
24.4535	0.05035
24.5694	0.04991
24.6864	0.04938
24.8045	0.05049
24.9237	0.05218
25.0441	0.05194
25.1657	0.05020
25.2885	0.04927
25.4124	0.04971
25.5376	0.05076
25.664	0.05176
25.7917	0.05252
25.9207	0.05370
