0.4232237103456107, 0.050309308719560075
0.5110166846376485, 0.06860172820109972
0.5516854889052838, 0.07852022780832674
0.5923542931729189, 0.08897486252945791
0.6420606095000285, 0.09989116915422885
0.7188794620055619, 0.11036340427051339
0.76425855513308, 0.11315789473684207
0.8182920946597811, 0.11190682353781328
0.9177047273140007, 0.10666732128829531
1.01711735996822, 0.1048802042419481
1.1165299926224395, 0.1099572413054345
1.2114238692469215, 0.11873036135113901
1.2972802338119291, 0.12870843152657763
1.3786178423471995, 0.13913328096360295
1.4554366948527326, 0.14872041928515312
1.5412930594177403, 0.1581281689637934
1.5931558935361216, 0.16278195488721797
