Brown University Keck/NASA Relab Spectrum LR-CMP-168/BIR2LR168
Wavelength(micron)	Reflectance
1.3649	0.21055
1.3652	0.21068
1.3656	0.21076
1.3659	0.21088
1.3663	0.21102
1.3667	0.21111
1.367	0.21121
1.3674	0.21130
1.3678	0.21141
1.3681	0.21153
1.3685	0.21166
1.3688	0.21177
1.3692	0.21188
1.3696	0.21201
1.3699	0.21215
1.3703	0.21227
1.3706	0.21237
1.371	0.21246
1.3714	0.21255
1.3717	0.21266
1.3721	0.21275
1.3725	0.21287
1.3728	0.21297
1.3732	0.21307
1.3736	0.21320
1.3739	0.21332
1.3743	0.21344
1.3746	0.21352
1.375	0.21364
1.3754	0.21376
1.3757	0.21386
1.3761	0.21396
1.3765	0.21411
1.3768	0.21423
1.3772	0.21432
1.3776	0.21442
1.3779	0.21454
1.3783	0.21466
1.3787	0.21478
1.379	0.21483
1.3794	0.21497
1.3798	0.21513
1.3801	0.21522
1.3805	0.21531
1.3809	0.21542
1.3812	0.21556
1.3816	0.21569
1.382	0.21576
1.3823	0.21578
1.3827	0.21588
1.3831	0.21607
1.3834	0.21618
1.3838	0.21624
1.3842	0.21634
1.3846	0.21647
1.3849	0.21659
1.3853	0.21673
1.3857	0.21685
1.386	0.21692
1.3864	0.21704
1.3868	0.21717
1.3872	0.21729
1.3875	0.21740
1.3879	0.21745
1.3883	0.21759
1.3886	0.21772
1.389	0.21783
1.3894	0.21791
1.3898	0.21800
1.3901	0.21807
1.3905	0.21815
1.3909	0.21816
1.3912	0.21807
1.3916	0.21805
1.392	0.21821
1.3924	0.21842
1.3927	0.21862
1.3931	0.21881
1.3935	0.21898
1.3939	0.21909
1.3942	0.21916
1.3946	0.21927
1.395	0.21940
1.3954	0.21949
1.3957	0.21958
1.3961	0.21970
1.3965	0.21979
1.3969	0.21988
1.3972	0.22003
1.3976	0.22014
1.398	0.22026
1.3984	0.22037
1.3988	0.22047
1.3991	0.22058
1.3995	0.22065
1.3999	0.22075
1.4003	0.22087
1.4006	0.22100
1.401	0.22106
1.4014	0.22113
1.4018	0.22125
1.4022	0.22136
1.4025	0.22141
1.4029	0.22151
1.4033	0.22162
1.4037	0.22175
1.4041	0.22188
1.4044	0.22195
1.4048	0.22203
1.4052	0.22211
1.4056	0.22223
1.4059	0.22233
1.4063	0.22240
1.4067	0.22248
1.4071	0.22258
1.4075	0.22266
1.4079	0.22274
1.4083	0.22286
1.4086	0.22293
1.409	0.22303
1.4094	0.22314
1.4098	0.22320
1.4102	0.22331
1.4105	0.22345
1.4109	0.22356
1.4113	0.22363
1.4117	0.22370
1.4121	0.22379
1.4125	0.22391
1.4128	0.22399
1.4132	0.22407
1.4136	0.22416
1.414	0.22424
1.4144	0.22433
1.4148	0.22444
1.4152	0.22451
1.4156	0.22462
1.4159	0.22469
1.4163	0.22477
1.4167	0.22490
1.4171	0.22502
1.4175	0.22510
1.4179	0.22513
1.4183	0.22521
1.4187	0.22529
1.419	0.22540
1.4194	0.22550
1.4198	0.22554
1.4202	0.22561
1.4206	0.22569
1.421	0.22576
1.4214	0.22590
1.4218	0.22604
1.4222	0.22610
1.4225	0.22612
1.4229	0.22617
1.4233	0.22627
1.4237	0.22639
1.4241	0.22650
1.4245	0.22660
1.4249	0.22667
1.4253	0.22674
1.4257	0.22682
1.4261	0.22688
1.4264	0.22696
1.4268	0.22703
1.4272	0.22714
1.4276	0.22724
1.428	0.22728
1.4284	0.22734
1.4288	0.22742
1.4292	0.22749
1.4296	0.22757
1.43	0.22766
1.4304	0.22773
1.4308	0.22780
1.4312	0.22787
1.4316	0.22796
1.432	0.22808
1.4324	0.22819
1.4328	0.22823
1.4332	0.22824
1.4336	0.22831
1.4339	0.22839
1.4343	0.22847
1.4347	0.22857
1.4351	0.22864
1.4355	0.22863
1.4359	0.22872
1.4363	0.22885
1.4367	0.22889
1.4371	0.22893
1.4375	0.22904
1.4379	0.22912
1.4383	0.22919
1.4387	0.22924
1.4391	0.22927
1.4395	0.22935
1.4399	0.22944
1.4403	0.22953
1.4407	0.22953
1.4411	0.22956
1.4415	0.22967
1.4419	0.22976
1.4423	0.22980
1.4427	0.22984
1.4431	0.22995
1.4435	0.23004
1.4439	0.23007
1.4443	0.23012
1.4447	0.23025
1.4451	0.23027
1.4455	0.23030
1.4459	0.23037
1.4463	0.23042
1.4468	0.23049
1.4472	0.23057
1.4476	0.23067
1.448	0.23074
1.4484	0.23072
1.4488	0.23075
1.4492	0.23084
1.4496	0.23090
1.45	0.23096
1.4504	0.23103
1.4508	0.23109
1.4512	0.23114
1.4516	0.23117
1.452	0.23121
1.4524	0.23126
1.4528	0.23133
1.4532	0.23140
1.4537	0.23147
1.4541	0.23152
1.4545	0.23154
1.4549	0.23156
1.4553	0.23160
1.4557	0.23169
1.4561	0.23175
1.4565	0.23179
1.4569	0.23184
1.4573	0.23186
1.4577	0.23190
1.4582	0.23197
1.4586	0.23203
1.459	0.23208
1.4594	0.23214
1.4598	0.23217
1.4602	0.23214
1.4606	0.23217
1.461	0.23225
1.4614	0.23231
1.4618	0.23237
1.4623	0.23241
1.4627	0.23244
1.4631	0.23248
1.4635	0.23251
1.4639	0.23253
1.4643	0.23257
1.4647	0.23260
1.4652	0.23264
1.4656	0.23271
1.466	0.23274
1.4664	0.23272
1.4668	0.23273
1.4672	0.23277
1.4676	0.23281
1.4681	0.23284
1.4685	0.23288
1.4689	0.23293
1.4693	0.23293
1.4697	0.23291
1.4701	0.23296
1.4706	0.23306
1.471	0.23309
1.4714	0.23308
1.4718	0.23312
1.4722	0.23316
1.4726	0.23322
1.4731	0.23323
1.4735	0.23321
1.4739	0.23324
1.4743	0.23331
1.4747	0.23335
1.4752	0.23336
1.4756	0.23336
1.476	0.23336
1.4764	0.23337
1.4768	0.23339
1.4773	0.23344
1.4777	0.23345
1.4781	0.23344
1.4785	0.23346
1.4789	0.23350
1.4794	0.23352
1.4798	0.23347
1.4802	0.23348
1.4806	0.23350
1.4811	0.23351
1.4815	0.23357
1.4819	0.23361
1.4823	0.23360
1.4828	0.23361
1.4832	0.23365
1.4836	0.23364
1.484	0.23362
1.4844	0.23365
1.4849	0.23367
1.4853	0.23367
1.4857	0.23367
1.4862	0.23367
1.4866	0.23364
1.487	0.23366
1.4874	0.23370
1.4879	0.23369
1.4883	0.23366
1.4887	0.23367
1.4891	0.23371
1.4896	0.23372
1.49	0.23368
1.4904	0.23367
1.4908	0.23368
1.4913	0.23370
1.4917	0.23372
1.4921	0.23371
1.4926	0.23369
1.493	0.23367
1.4934	0.23364
1.4939	0.23366
1.4943	0.23366
1.4947	0.23364
1.4952	0.23362
1.4956	0.23361
1.496	0.23361
1.4964	0.23363
1.4969	0.23360
1.4973	0.23358
1.4977	0.23358
1.4982	0.23357
1.4986	0.23355
1.499	0.23355
1.4995	0.23354
1.4999	0.23352
1.5003	0.23353
1.5008	0.23351
1.5012	0.23347
1.5017	0.23344
1.5021	0.23342
1.5025	0.23339
1.5029	0.23337
1.5034	0.23336
1.5038	0.23337
1.5043	0.23336
1.5047	0.23336
1.5051	0.23332
1.5056	0.23331
1.506	0.23324
1.5064	0.23319
1.5069	0.23319
1.5073	0.23317
1.5078	0.23316
1.5082	0.23312
1.5086	0.23304
1.5091	0.23305
1.5095	0.23301
1.5099	0.23296
1.5104	0.23298
1.5108	0.23295
1.5113	0.23288
1.5117	0.23285
1.5122	0.23281
1.5126	0.23281
1.513	0.23280
1.5135	0.23275
1.5139	0.23269
1.5144	0.23265
1.5148	0.23266
1.5153	0.23263
1.5157	0.23259
1.5161	0.23253
1.5166	0.23247
1.517	0.23243
1.5175	0.23239
1.5179	0.23235
1.5184	0.23231
1.5188	0.23223
1.5193	0.23215
1.5197	0.23217
1.5201	0.23216
1.5206	0.23207
1.521	0.23201
1.5215	0.23198
1.5219	0.23190
1.5224	0.23182
1.5228	0.23177
1.5233	0.23175
1.5237	0.23173
1.5242	0.23165
1.5246	0.23158
1.5251	0.23155
1.5255	0.23151
1.5259	0.23141
1.5264	0.23133
1.5268	0.23131
1.5273	0.23127
1.5278	0.23119
1.5282	0.23115
1.5287	0.23107
1.5291	0.23101
1.5296	0.23097
1.53	0.23091
1.5305	0.23085
1.5309	0.23078
1.5314	0.23071
1.5318	0.23061
1.5323	0.23053
1.5327	0.23050
1.5332	0.23044
1.5336	0.23036
1.5341	0.23030
1.5345	0.23023
1.535	0.23019
1.5354	0.23013
1.5359	0.23003
1.5363	0.22995
1.5368	0.22990
1.5373	0.22981
1.5377	0.22973
1.5382	0.22964
1.5386	0.22955
1.5391	0.22949
1.5396	0.22943
1.54	0.22937
1.5405	0.22928
1.5409	0.22918
1.5414	0.22910
1.5418	0.22904
1.5423	0.22894
1.5428	0.22885
1.5432	0.22880
1.5437	0.22872
1.5441	0.22862
1.5446	0.22852
1.5451	0.22842
1.5455	0.22835
1.546	0.22826
1.5464	0.22817
1.5469	0.22809
1.5474	0.22801
1.5478	0.22791
1.5483	0.22783
1.5487	0.22772
1.5492	0.22762
1.5497	0.22754
1.5501	0.22743
1.5506	0.22735
1.5511	0.22729
1.5515	0.22718
1.552	0.22705
1.5524	0.22696
1.5529	0.22688
1.5534	0.22679
1.5538	0.22668
1.5543	0.22657
1.5548	0.22648
1.5553	0.22640
1.5557	0.22631
1.5562	0.22622
1.5567	0.22610
1.5571	0.22598
1.5576	0.22587
1.5581	0.22578
1.5585	0.22573
1.559	0.22561
1.5595	0.22545
1.5599	0.22535
1.5604	0.22527
1.5609	0.22513
1.5613	0.22503
1.5618	0.22492
1.5623	0.22477
1.5628	0.22466
1.5632	0.22457
1.5637	0.22449
1.5642	0.22439
1.5646	0.22426
1.5651	0.22413
1.5656	0.22401
1.5661	0.22390
1.5665	0.22378
1.567	0.22369
1.5675	0.22359
1.5679	0.22344
1.5684	0.22331
1.5689	0.22320
1.5694	0.22308
1.5698	0.22293
1.5703	0.22278
1.5708	0.22268
1.5713	0.22258
1.5718	0.22247
1.5722	0.22237
1.5727	0.22225
1.5732	0.22214
1.5737	0.22202
1.5741	0.22188
1.5746	0.22176
1.5751	0.22163
1.5756	0.22148
1.5761	0.22133
1.5765	0.22120
1.577	0.22107
1.5775	0.22092
1.578	0.22081
1.5784	0.22070
1.5789	0.22053
1.5794	0.22038
1.5799	0.22026
1.5804	0.22015
1.5808	0.22003
1.5813	0.21987
1.5818	0.21975
1.5823	0.21963
1.5828	0.21949
1.5833	0.21934
1.5838	0.21920
1.5842	0.21908
1.5847	0.21891
1.5852	0.21876
1.5857	0.21862
1.5862	0.21846
1.5867	0.21832
1.5872	0.21817
1.5876	0.21802
1.5881	0.21788
1.5886	0.21776
1.5891	0.21765
1.5896	0.21745
1.5901	0.21725
1.5906	0.21714
1.591	0.21701
1.5915	0.21686
1.592	0.21673
1.5925	0.21659
1.593	0.21642
1.5935	0.21625
1.594	0.21613
1.5945	0.21597
1.595	0.21578
1.5954	0.21561
1.5959	0.21546
1.5964	0.21534
1.5969	0.21520
1.5974	0.21502
1.5979	0.21485
1.5984	0.21473
1.5989	0.21457
1.5994	0.21441
1.5999	0.21427
1.6004	0.21410
1.6009	0.21391
1.6014	0.21375
1.6019	0.21361
1.6023	0.21346
1.6028	0.21330
1.6033	0.21314
1.6038	0.21296
1.6043	0.21279
1.6048	0.21262
1.6053	0.21243
1.6058	0.21229
1.6063	0.21215
1.6068	0.21200
1.6073	0.21181
1.6078	0.21165
1.6083	0.21150
1.6088	0.21133
1.6093	0.21113
1.6098	0.21094
1.6103	0.21077
1.6108	0.21061
1.6113	0.21045
1.6118	0.21031
1.6123	0.21015
1.6128	0.20995
1.6133	0.20979
1.6138	0.20962
1.6143	0.20944
1.6148	0.20927
1.6153	0.20911
1.6158	0.20891
1.6163	0.20873
1.6168	0.20859
1.6173	0.20838
1.6178	0.20818
1.6184	0.20802
1.6189	0.20790
1.6194	0.20773
1.6199	0.20753
1.6204	0.20734
1.6209	0.20714
1.6214	0.20697
1.6219	0.20680
1.6224	0.20662
1.6229	0.20646
1.6234	0.20630
1.6239	0.20610
1.6244	0.20588
1.6249	0.20568
1.6255	0.20553
1.626	0.20538
1.6265	0.20519
1.627	0.20498
1.6275	0.20479
1.628	0.20460
1.6285	0.20439
1.629	0.20422
1.6296	0.20405
1.6301	0.20387
1.6306	0.20370
1.6311	0.20352
1.6316	0.20333
1.6321	0.20316
1.6326	0.20296
1.6331	0.20275
1.6337	0.20257
1.6342	0.20240
1.6347	0.20220
1.6352	0.20202
1.6357	0.20182
1.6362	0.20158
1.6368	0.20138
1.6373	0.20121
1.6378	0.20105
1.6383	0.20084
1.6388	0.20064
1.6393	0.20045
1.6398	0.20027
1.6404	0.20004
1.6409	0.19986
1.6414	0.19968
1.6419	0.19947
1.6424	0.19928
1.643	0.19912
1.6435	0.19890
1.644	0.19869
1.6445	0.19849
1.6451	0.19829
1.6456	0.19809
1.6461	0.19789
1.6466	0.19770
1.6472	0.19751
1.6477	0.19732
1.6482	0.19713
1.6487	0.19696
1.6492	0.19678
1.6498	0.19655
1.6503	0.19631
1.6508	0.19613
1.6513	0.19596
1.6519	0.19575
1.6524	0.19556
1.6529	0.19538
1.6534	0.19517
1.654	0.19494
1.6545	0.19474
1.655	0.19452
1.6556	0.19431
1.6561	0.19413
1.6566	0.19396
1.6572	0.19374
1.6577	0.19351
1.6582	0.19328
1.6587	0.19308
1.6593	0.19289
1.6598	0.19269
1.6603	0.19249
1.6609	0.19231
1.6614	0.19210
1.6619	0.19191
1.6625	0.19170
1.663	0.19150
1.6635	0.19126
1.6641	0.19103
1.6646	0.19083
1.6651	0.19063
1.6657	0.19047
1.6662	0.19025
1.6667	0.19002
1.6673	0.18981
1.6678	0.18958
1.6683	0.18934
1.6689	0.18912
1.6694	0.18892
1.67	0.18873
1.6705	0.18854
1.671	0.18835
1.6716	0.18813
1.6721	0.18792
1.6727	0.18770
1.6732	0.18749
1.6737	0.18729
1.6743	0.18706
1.6748	0.18681
1.6754	0.18660
1.6759	0.18641
1.6764	0.18621
1.677	0.18601
1.6775	0.18580
1.6781	0.18560
1.6786	0.18538
1.6792	0.18516
1.6797	0.18498
1.6802	0.18479
1.6808	0.18455
1.6813	0.18432
1.6819	0.18410
1.6824	0.18389
1.683	0.18372
1.6835	0.18350
1.6841	0.18326
1.6846	0.18305
1.6852	0.18282
1.6857	0.18261
1.6863	0.18242
1.6868	0.18224
1.6873	0.18202
1.6879	0.18179
1.6884	0.18156
1.689	0.18139
1.6896	0.18117
1.6901	0.18094
1.6907	0.18070
1.6912	0.18048
1.6918	0.18029
1.6923	0.18006
1.6929	0.17983
1.6934	0.17962
1.694	0.17943
1.6945	0.17925
1.6951	0.17904
1.6956	0.17881
1.6962	0.17855
1.6967	0.17830
1.6973	0.17811
1.6978	0.17794
1.6984	0.17775
1.699	0.17750
1.6995	0.17727
1.7001	0.17708
1.7006	0.17689
1.7012	0.17669
1.7018	0.17644
1.7023	0.17619
1.7029	0.17599
1.7034	0.17579
1.704	0.17557
1.7046	0.17535
1.7051	0.17514
1.7057	0.17490
1.7062	0.17468
1.7068	0.17447
1.7073	0.17427
1.7079	0.17404
1.7085	0.17379
1.709	0.17356
1.7096	0.17338
1.7102	0.17315
1.7107	0.17295
1.7113	0.17276
1.7119	0.17252
1.7124	0.17231
1.713	0.17212
1.7136	0.17189
1.7141	0.17166
1.7147	0.17146
1.7153	0.17124
1.7158	0.17102
1.7164	0.17080
1.717	0.17056
1.7175	0.17033
1.7181	0.17012
1.7187	0.16992
1.7192	0.16972
1.7198	0.16951
1.7204	0.16930
1.7209	0.16908
1.7215	0.16886
1.7221	0.16861
1.7227	0.16840
1.7232	0.16821
1.7238	0.16798
1.7244	0.16778
1.725	0.16755
1.7255	0.16731
1.7261	0.16710
1.7267	0.16690
1.7273	0.16668
1.7278	0.16645
1.7284	0.16624
1.729	0.16606
1.7296	0.16583
1.7301	0.16562
1.7307	0.16542
1.7313	0.16519
1.7319	0.16499
1.7325	0.16478
1.733	0.16454
1.7336	0.16434
1.7342	0.16417
1.7348	0.16395
1.7353	0.16372
1.7359	0.16349
1.7365	0.16324
1.7371	0.16303
1.7377	0.16286
1.7383	0.16266
1.7388	0.16243
1.7394	0.16222
1.74	0.16204
1.7406	0.16182
1.7412	0.16158
1.7418	0.16137
1.7423	0.16117
1.7429	0.16094
1.7435	0.16071
1.7441	0.16049
1.7447	0.16028
1.7453	0.16008
1.7459	0.15986
1.7465	0.15965
1.7471	0.15945
1.7476	0.15922
1.7482	0.15903
1.7488	0.15884
1.7494	0.15864
1.75	0.15846
1.7506	0.15826
1.7512	0.15802
1.7518	0.15778
1.7524	0.15758
1.753	0.15741
1.7536	0.15717
1.7541	0.15693
1.7547	0.15674
1.7553	0.15653
1.7559	0.15632
1.7565	0.15612
1.7571	0.15590
1.7577	0.15570
1.7583	0.15549
1.7589	0.15525
1.7595	0.15506
1.7601	0.15487
1.7607	0.15464
1.7613	0.15442
1.7619	0.15421
1.7625	0.15402
1.7631	0.15384
1.7637	0.15362
1.7643	0.15338
1.7649	0.15313
1.7655	0.15293
1.7661	0.15276
1.7667	0.15260
1.7673	0.15241
1.7679	0.15218
1.7685	0.15196
1.7691	0.15174
1.7697	0.15156
1.7703	0.15138
1.7709	0.15117
1.7715	0.15096
1.7721	0.15075
1.7727	0.15055
1.7733	0.15036
1.7739	0.15013
1.7746	0.14991
1.7752	0.14971
1.7758	0.14954
1.7764	0.14932
1.777	0.14910
1.7776	0.14889
1.7782	0.14872
1.7788	0.14854
1.7794	0.14834
1.78	0.14814
1.7807	0.14794
1.7813	0.14772
1.7819	0.14751
1.7825	0.14730
1.7831	0.14710
1.7837	0.14690
1.7843	0.14671
1.7849	0.14651
1.7856	0.14633
1.7862	0.14612
1.7868	0.14592
1.7874	0.14571
1.788	0.14550
1.7886	0.14530
1.7893	0.14511
1.7899	0.14490
1.7905	0.14473
1.7911	0.14455
1.7917	0.14434
1.7923	0.14413
1.793	0.14395
1.7936	0.14377
1.7942	0.14358
1.7948	0.14339
1.7954	0.14320
1.7961	0.14299
1.7967	0.14280
1.7973	0.14260
1.7979	0.14237
1.7986	0.14218
1.7992	0.14201
1.7998	0.14183
1.8004	0.14165
1.8011	0.14145
1.8017	0.14123
1.8023	0.14104
1.8029	0.14085
1.8036	0.14065
1.8042	0.14046
1.8048	0.14028
1.8054	0.14009
1.8061	0.13989
1.8067	0.13971
1.8073	0.13951
1.808	0.13933
1.8086	0.13918
1.8092	0.13898
1.8099	0.13876
1.8105	0.13859
1.8111	0.13840
1.8118	0.13822
1.8124	0.13799
1.813	0.13776
1.8137	0.13759
1.8143	0.13741
1.8149	0.13723
1.8156	0.13707
1.8162	0.13688
1.8168	0.13670
1.8175	0.13655
1.8181	0.13638
1.8188	0.13618
1.8194	0.13598
1.82	0.13576
1.8207	0.13557
1.8213	0.13541
1.8219	0.13522
1.8226	0.13504
1.8232	0.13485
1.8239	0.13467
1.8245	0.13449
1.8252	0.13432
1.8258	0.13412
1.8264	0.13392
1.8271	0.13375
1.8277	0.13358
1.8284	0.13339
1.829	0.13323
1.8297	0.13306
1.8303	0.13287
1.8309	0.13268
1.8316	0.13252
1.8323	0.13236
1.8329	0.13218
1.8335	0.13200
1.8342	0.13184
1.8348	0.13166
1.8355	0.13148
1.8361	0.13129
1.8368	0.13110
1.8374	0.13091
1.8381	0.13077
1.8388	0.13062
1.8394	0.13040
1.8401	0.13020
1.8407	0.13006
1.8414	0.12991
1.842	0.12973
1.8427	0.12954
1.8433	0.12938
1.844	0.12921
1.8446	0.12903
1.8453	0.12888
1.8459	0.12871
1.8466	0.12853
1.8473	0.12836
1.8479	0.12821
1.8486	0.12804
1.8492	0.12785
1.8499	0.12770
1.8506	0.12754
1.8512	0.12735
1.8519	0.12718
1.8525	0.12703
1.8532	0.12684
1.8539	0.12665
1.8545	0.12649
1.8552	0.12637
1.8559	0.12621
1.8565	0.12605
1.8572	0.12592
1.8578	0.12579
1.8585	0.12558
1.8592	0.12537
1.8598	0.12522
1.8605	0.12509
1.8612	0.12491
1.8619	0.12473
1.8625	0.12456
1.8632	0.12441
1.8639	0.12426
1.8645	0.12409
1.8652	0.12395
1.8659	0.12379
1.8666	0.12363
1.8672	0.12344
1.8679	0.12327
1.8686	0.12314
1.8692	0.12299
1.8699	0.12283
1.8706	0.12266
1.8713	0.12252
1.8719	0.12237
1.8726	0.12219
1.8733	0.12203
1.874	0.12189
1.8747	0.12175
1.8753	0.12159
1.876	0.12143
1.8767	0.12127
1.8774	0.12113
1.878	0.12100
1.8787	0.12086
1.8794	0.12066
1.8801	0.12048
1.8808	0.12034
1.8814	0.12020
1.8821	0.12007
1.8828	0.11993
1.8835	0.11976
1.8842	0.11962
1.8849	0.11947
1.8856	0.11932
1.8862	0.11920
1.8869	0.11906
1.8876	0.11888
1.8883	0.11871
1.889	0.11854
1.8897	0.11840
1.8904	0.11826
1.8911	0.11812
1.8918	0.11799
1.8924	0.11787
1.8931	0.11774
1.8938	0.11758
1.8945	0.11742
1.8952	0.11730
1.8959	0.11716
1.8966	0.11700
1.8973	0.11686
1.898	0.11669
1.8987	0.11655
1.8994	0.11643
1.9001	0.11628
1.9008	0.11615
1.9015	0.11603
1.9022	0.11587
1.9029	0.11571
1.9036	0.11559
1.9043	0.11545
1.9049	0.11529
1.9057	0.11515
1.9063	0.11501
1.9071	0.11490
1.9078	0.11475
1.9085	0.11459
1.9092	0.11447
1.9099	0.11435
1.9106	0.11421
1.9113	0.11409
1.912	0.11397
1.9127	0.11381
1.9134	0.11368
1.9141	0.11355
1.9148	0.11342
1.9155	0.11329
1.9162	0.11317
1.9169	0.11307
1.9176	0.11293
1.9183	0.11279
1.9191	0.11265
1.9198	0.11250
1.9205	0.11235
1.9212	0.11223
1.9219	0.11214
1.9226	0.11203
1.9233	0.11188
1.924	0.11176
1.9248	0.11164
1.9255	0.11147
1.9262	0.11134
1.9269	0.11124
1.9276	0.11112
1.9283	0.11099
1.9291	0.11086
1.9298	0.11074
1.9305	0.11063
1.9312	0.11049
1.9319	0.11037
1.9327	0.11026
1.9334	0.11013
1.9341	0.11000
1.9348	0.10990
1.9355	0.10978
1.9363	0.10964
1.937	0.10953
1.9377	0.10940
1.9384	0.10929
1.9392	0.10916
1.9399	0.10903
1.9406	0.10893
1.9413	0.10884
1.9421	0.10872
1.9428	0.10859
1.9435	0.10846
1.9442	0.10833
1.945	0.10822
1.9457	0.10813
1.9464	0.10803
1.9472	0.10794
1.9479	0.10780
1.9486	0.10768
1.9494	0.10758
1.9501	0.10747
1.9508	0.10735
1.9516	0.10722
1.9523	0.10712
1.953	0.10705
1.9538	0.10693
1.9545	0.10681
1.9552	0.10671
1.956	0.10658
1.9567	0.10644
1.9574	0.10635
1.9582	0.10628
1.9589	0.10619
1.9597	0.10605
1.9604	0.10592
1.9612	0.10584
1.9619	0.10573
1.9626	0.10561
1.9634	0.10552
1.9641	0.10541
1.9649	0.10531
1.9656	0.10523
1.9664	0.10511
1.9671	0.10500
1.9678	0.10490
1.9686	0.10479
1.9693	0.10469
1.9701	0.10461
1.9708	0.10451
1.9716	0.10440
1.9723	0.10428
1.9731	0.10416
1.9738	0.10409
1.9746	0.10402
1.9753	0.10393
1.9761	0.10384
1.9769	0.10372
1.9776	0.10360
1.9784	0.10350
1.9791	0.10341
1.9799	0.10332
1.9806	0.10323
1.9814	0.10314
1.9822	0.10303
1.9829	0.10292
1.9837	0.10281
1.9844	0.10272
1.9852	0.10262
1.9859	0.10253
1.9867	0.10247
1.9875	0.10237
1.9882	0.10227
1.989	0.10216
1.9898	0.10204
1.9905	0.10199
1.9913	0.10193
1.9921	0.10183
1.9928	0.10173
1.9936	0.10164
1.9943	0.10155
1.9951	0.10147
1.9959	0.10139
1.9967	0.10129
1.9974	0.10123
1.9982	0.10114
1.999	0.10108
1.9997	0.10100
2.0005	0.10087
2.0013	0.10078
2.0021	0.10070
2.0028	0.10061
2.0036	0.10054
2.0044	0.10046
2.0052	0.10037
2.0059	0.10027
2.0067	0.10021
2.0075	0.10015
2.0083	0.10004
2.009	0.09997
2.0098	0.09990
2.0106	0.09981
2.0114	0.09974
2.0122	0.09969
2.0129	0.09956
2.0137	0.09944
2.0145	0.09936
2.0153	0.09928
2.0161	0.09923
2.0168	0.09917
2.0176	0.09908
2.0184	0.09900
2.0192	0.09891
2.02	0.09885
2.0208	0.09878
2.0216	0.09873
2.0223	0.09866
2.0231	0.09856
2.0239	0.09848
2.0247	0.09842
2.0255	0.09836
2.0263	0.09829
2.0271	0.09822
2.0279	0.09816
2.0287	0.09808
2.0295	0.09799
2.0303	0.09794
2.0311	0.09788
2.0319	0.09781
2.0327	0.09775
2.0335	0.09767
2.0343	0.09760
2.0351	0.09753
2.0358	0.09746
2.0367	0.09741
2.0374	0.09735
2.0383	0.09726
2.0391	0.09719
2.0399	0.09714
2.0407	0.09707
2.0415	0.09701
2.0423	0.09694
2.0431	0.09689
2.0439	0.09683
2.0447	0.09674
2.0455	0.09670
2.0463	0.09663
2.0471	0.09655
2.0479	0.09651
2.0487	0.09646
2.0495	0.09637
2.0503	0.09631
2.0511	0.09629
2.052	0.09626
2.0528	0.09618
2.0536	0.09610
2.0544	0.09604
2.0552	0.09599
2.056	0.09592
2.0569	0.09587
2.0577	0.09586
2.0585	0.09578
2.0593	0.09571
2.0601	0.09567
2.0609	0.09561
2.0618	0.09552
2.0626	0.09548
2.0634	0.09543
2.0642	0.09537
2.065	0.09532
2.0659	0.09528
2.0667	0.09524
2.0675	0.09518
2.0683	0.09513
2.0692	0.09509
2.07	0.09503
2.0708	0.09499
2.0716	0.09495
2.0725	0.09489
2.0733	0.09485
2.0741	0.09484
2.075	0.09480
2.0758	0.09472
2.0766	0.09464
2.0774	0.09458
2.0783	0.09454
2.0791	0.09453
2.0799	0.09451
2.0808	0.09445
2.0816	0.09440
2.0825	0.09435
2.0833	0.09430
2.0841	0.09425
2.085	0.09419
2.0858	0.09414
2.0866	0.09410
2.0875	0.09405
2.0883	0.09404
2.0892	0.09401
2.09	0.09395
2.0909	0.09391
2.0917	0.09391
2.0926	0.09388
2.0934	0.09385
2.0942	0.09380
2.0951	0.09376
2.0959	0.09373
2.0968	0.09371
2.0976	0.09369
2.0985	0.09364
2.0993	0.09359
2.1002	0.09355
2.101	0.09353
2.1019	0.09353
2.1027	0.09348
2.1036	0.09343
2.1044	0.09339
2.1053	0.09337
2.1061	0.09335
2.107	0.09331
2.1079	0.09328
2.1087	0.09323
2.1096	0.09321
2.1104	0.09322
2.1113	0.09319
2.1121	0.09313
2.113	0.09309
2.1139	0.09306
2.1147	0.09305
2.1156	0.09302
2.1165	0.09302
2.1173	0.09297
2.1182	0.09295
2.1191	0.09295
2.1199	0.09295
2.1208	0.09289
2.1217	0.09284
2.1225	0.09285
2.1234	0.09283
2.1243	0.09280
2.1251	0.09279
2.126	0.09279
2.1269	0.09274
2.1278	0.09272
2.1286	0.09271
2.1295	0.09269
2.1304	0.09268
2.1313	0.09265
2.1321	0.09263
2.133	0.09264
2.1339	0.09260
2.1348	0.09258
2.1356	0.09256
2.1365	0.09255
2.1374	0.09254
2.1383	0.09251
2.1392	0.09251
2.1401	0.09248
2.1409	0.09247
2.1418	0.09247
2.1427	0.09245
2.1436	0.09244
2.1445	0.09242
2.1454	0.09242
2.1463	0.09245
2.1471	0.09244
2.148	0.09242
2.1489	0.09240
2.1498	0.09241
2.1507	0.09241
2.1516	0.09241
2.1525	0.09240
2.1534	0.09241
2.1543	0.09242
2.1552	0.09241
2.1561	0.09240
2.157	0.09237
2.1579	0.09237
2.1588	0.09238
2.1597	0.09239
2.1606	0.09239
2.1615	0.09240
2.1624	0.09239
2.1633	0.09238
2.1642	0.09239
2.1651	0.09238
2.166	0.09239
